time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,0.0368817784702522,-0.40191294131226396,13.802000694572147,6.173784444900512,0.004976749051184726,0.0,0.01103404357995888,-0.792048601564439,3.9697085927026965,-0.14431682277417787,-8.094609685689591e-05,0.0,460.8934381126355,459.7306846569781,460.1922088048789,458.1049014844463
1.8600000000000012,0.037436089513719295,-0.45182267375181,14.04389257793792,6.164698682170357,0.005516522842808236,0.0,0.007412448477978786,-0.8724881660776019,4.092771203761422,-0.17203208848841867,0.022791458560453448,0.0,459.565735664226,461.37517113867403,461.84041276607996,459.6276185020164
1.9200000000000013,0.037741824356254616,-0.5070682633855251,14.295689932062563,6.15407329273633,0.006431977856759197,0.0,0.00263902548852308,-0.9701664360469016,4.299505791638998,-0.1898262472554071,-0.007411927949279631,0.0,487.65107758620405,485.3894707250258,487.546511413257,486.1875330056739
1.9800000000000013,0.03775314903156841,-0.5683156840171458,14.558964570766717,6.142697287328232,0.0058164751559237615,0.0,-0.0021970020219146055,-1.0726081898326325,4.475397445525418,-0.18915227724229666,-0.01666476901937851,0.0,479.14886177231665,478.44497610097466,480.4853864332624,480.50447080380826
2.0400000000000014,0.037511463986754555,-0.6354538998886969,14.829150898335975,6.131044087281445,0.004561512023593117,0.0,-0.005750550688684907,-1.1663895180382637,4.530362261438177,-0.2069863070792819,-0.03117134152883973,0.0,444.88637110934684,443.6968434535397,445.60491906574447,444.1072747831444
2.1000000000000014,0.03707427449932296,-0.7087951360851545,15.104826909915136,6.1181318247569685,0.0030062409131872414,0.0,-0.00863769407365986,-1.2795616662374136,4.6580175628118825,-0.24155764963117565,-0.017077486357410052,0.0,466.47987774493043,467.57914160842057,470.5654433087767,467.8366275836178
2.1600000000000015,0.03648799525867852,-0.7895482817730963,15.390090472347522,6.103495553127216,0.002660241546157849,0.0,-0.010829389414642045,-1.4137398930264873,4.8495558010247,-0.2491707264790259,0.010512259625246323,0.0,488.31881878366096,490.3728702984298,488.54605723035104,487.92424290753166
2.2200000000000015,0.0357853678231952,-0.8778195573510018,15.68202456788152,6.088551648251169,0.0035796458580179547,0.0,-0.012664514042333127,-1.5299667680631963,4.881059964117962,-0.24885506920551512,0.023532610527674115,0.0,441.1057328805904,442.1797188843365,443.1354995993472,443.0990741182441
2.2800000000000016,0.0349365400269335,-0.9741751783824952,15.979952343847534,6.073446113834521,0.004649972918621792,0.0,-0.015772007542484884,-1.6833952518330546,5.048623098441909,-0.25829578309419754,0.002906495684901124,0.0,486.1852129200789,484.6370969117626,485.7726248825585,485.006191628738
2.3400000000000016,0.033906399611743875,-1.0789646693125983,16.282679007789504,6.0579075658386135,0.004359571414107144,0.0,-0.01856753586977537,-1.8109056704044428,5.0418341675074245,-0.260368570753252,-0.028611930741241957,0.0,434.53087262701257,431.88018573249144,434.2359107734822,433.9927339457573
